01/02/2017;CUPONES PRISMA 84815-0023249337;0;98,19;3057,45
01/02/2017;IMP. LEY 25413 01/02/17 00003;0,07;0;3057,38
01/02/2017;LEY NRO 25.413 SOBRE CREDIT;0,58;0;3056,8
01/02/2017;PER. INGR. BRUTOS PCIA. SALTA F: 01/02/17;0,98;0;3055,82
01/02/2017;COM MANT MENS LIBRETON 01/17;110;0;2945,82
01/02/2017;IVA TASA GENERAL;23,1;0;2922,72
02/02/2017;CUPONES PRISMA 67451-0023249337;0;638,21;3560,93
02/02/2017;CUPONES ARGEN./MASTERCARD 02283-0018338234;0;631,78;4192,71
02/02/2017;LEY NRO 25.413 SOBRE CREDIT;7,61;0;4185,1
02/02/2017;IMP. LEY 25413 02/02/17 00006;0,79;0;4184,31
02/02/2017;PER. INGR. BRUTOS PCIA. SALTA F: 02/02/17;6,38;0;4177,93
02/02/2017;PER. INGR. BRUTOS PCIA. SALTA F: 02/02/17;6,31;0;4171,62
03/02/2017;IMP. LEY 25413 03/02/17 00003;0,06;0;4171,56
06/02/2017;CUPONES PRISMA 000000023249337 Nro:00065556;0;2860,1;7031,66
06/02/2017;CUPONES PRISMA 000000023249337 Nro:00065557;0;392,74;7424,4
07/02/2017;LEY NRO 25.413 SOBRE CREDIT;19,51;0;7404,89
07/02/2017;PER.INGR.BRUTOS PCIA.SALTA  06/02/17 00002S Nro:00000214;3,92;0;7400,97
07/02/2017;PER.INGR.BRUTOS PCIA.SALTA  06/02/17 00001S Nro:00000214;28,6;0;7372,37
07/02/2017;MOVIM. ENTRE CUENTAS CAP236 000372 5;7000;0;372,37
08/02/2017;CUPONES PRISMA 000000023249337 Nro:00085372;0;979,6;1351,97
08/02/2017;IMP.LEY 25413 07/02/17 00003;42,19;0;1309,78
09/02/2017;LEY NRO 25.413 SOBRE CREDIT;5,87;0;1303,91
09/02/2017;PER.INGR.BRUTOS PCIA.SALTA  08/02/17 00001S Nro:00000214;9,79;0;1294,12
10/02/2017;CUPONES PRISMA 000000023249337 Nro:00062729;0;1789,73;3083,85
10/02/2017;IMP.LEY 25413 09/02/17 00002;0,05;0;3083,8
13/02/2017;GESTION PAGO;0;675,57;3759,37
13/02/2017;LEY NRO 25.413 SOBRE CREDIT;10,73;0;3748,64
13/02/2017;PER.INGR.BRUTOS PCIA.SALTA  10/02/17 00001S Nro:00000214;17,89;0;3730,75
13/02/2017;TR.NE8488034 TARJETA NARANJA S;0;4240,21;7970,96
14/02/2017;IMP.LEY 25413 13/02/17 00003;0,1;0;7970,86
14/02/2017;LEY NRO 25.413 SOBRE CREDIT;29,49;0;7941,37
14/02/2017;PER.INGR.BRUTOS PCIA.SALTA  13/02/17 00004S Nro:00000983;42,4;0;7898,97
14/02/2017;PER.INGR.BRUTOS PCIA.SALTA  13/02/17 00001S Nro:00000880;6,75;0;7892,22
15/02/2017;CUPONES PRISMA 000000023249337 Nro:00084857;0;1202,78;9095
15/02/2017;CUPONES PRISMA 000000023249337 Nro:00965787;468,27;0;8626,73
15/02/2017;IMP.LEY 25413 14/02/17 00004;0,29;0;8626,44
16/02/2017;LEY NRO 25.413 SOBRE CREDIT;0;2,8;8629,24
16/02/2017;PER.INGR.BRUTOS PCIA.SALTA  15/02/17 00001S Nro:00000214;12,02;0;8617,22
16/02/2017;LEY NRO 25.413 SOBRE CREDIT;7,21;0;8610,01
16/02/2017;DEBITO DIRECTO;1929,49;0;6680,52
17/02/2017;IMP.LEY 25413 16/02/17 00002;11,64;0;6668,88
21/02/2017;CUPONES PRISMA 000000023249337 Nro:00065540;0;2179,54;8848,42
22/02/2017;CUPONES PRISMA 000000023249337 Nro:00084537;0;3579,53;12427,95
22/02/2017;CUPONES PRISMA 000000023249337 Nro:00084536;0;3038,92;15466,87
22/02/2017;CUPONES PRISMA 000000023249337 Nro:00969957;8,47;0;15458,4
22/02/2017;LEY NRO 25.413 SOBRE CREDIT;13,07;0;15445,33
22/02/2017;PER.INGR.BRUTOS PCIA.SALTA  21/02/17 00001S Nro:00000214;21,79;0;15423,54
23/02/2017;LEY NRO 25.413 SOBRE CREDIT;0;0,05;15423,59
23/02/2017;IMP.LEY 25413 22/02/17 00005;0,13;0;15423,46
23/02/2017;LEY NRO 25.413 SOBRE CREDIT;39,7;0;15383,76
23/02/2017;PER.INGR.BRUTOS PCIA.SALTA  22/02/17 00001S Nro:00000214;35,79;0;15347,97
23/02/2017;PER.INGR.BRUTOS PCIA.SALTA  22/02/17 00002S Nro:00000214;30,38;0;15317,59
24/02/2017;IMP.LEY 25413 23/02/17 00004;0,39;0;15317,2
