08/02/2017;EXTRACCION CAJERO AUTOMATICO;2000;;13054,81
08/02/2017;EXTRACCION CAJERO AUTOMATICO;1000;;12054,81
09/02/2017;TRANSFERENCIA INTERBANCARIA;2000;;10054,81
10/02/2017;EXTRACCION CAJERO AUTOMATICO;2000;;8054,81
10/02/2017;EXTRACCION CAJERO AUTOMATICO;1000;;7054,81
13/02/2017;EXTRACCION CAJERO AUTOMATICO;1000;;6054,81
13/02/2017;EXTRACCION CAJERO AUTOMATICO;1000;;5054,81
14/02/2017;DB COMPENSACION AUTOM. DE FONDOS;5054,81;;0
16/02/2017;CR TRANSF $ MISMA TITUL MD;;5054,81;5054,81
16/02/2017;EXTRACCION CAJERO AUTOMATICO;2000;;3054,81
16/02/2017;EXTRACCION CAJERO AUTOMATICO;1000;;2054,81
23/02/2017;COMISION MANT. TARJETA DEBITO ADICIONAL;9,1;;2045,71
23/02/2017;  DEBITO FISCAL IVA BASICO;1,91;;2043,8
23/02/2017;RETIRO CAJ.AH. Suc.:114;1000;;1043,8
24/02/2017;CAPITALIZACION AH;;2,5;1046,3
