D¡a ;Mes ;Anio;Fc;Pto. Vta;Nro Compr.;Nombre del Cliente;CUIT;Alicuota (IVA);Neto ;IVA;IVA Percep;IIBB Percep;Act Vs Percep;Imp Internos;No Gravados;Exentos ;Total
1;10;2017;082-TIQUE - FACTURA B;2;23295;CONSUMIDOR FINAL;20000000001;21% 0005;157,02;32,98;0;0;0;0;0;0;190
1;10;2017;082-TIQUE - FACTURA B;2;23296;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0;0;0;0;0;0;80
1;10;2017;082-TIQUE - FACTURA B;2;23297;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0;0;0;0;0;0;90
1;10;2017;082-TIQUE - FACTURA B;2;23298;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0;0;0;0;0;0;55
1;10;2017;082-TIQUE - FACTURA B;2;23299;CONSUMIDOR FINAL;20000000001;21% 0005;70,25;14,75;0;0;0;0;0;0;85
1;10;2017;082-TIQUE - FACTURA B;2;23300;CONSUMIDOR FINAL;20000000001;21% 0005;111,57;23,43;0;0;0;0;0;0;135
1;10;2017;082-TIQUE - FACTURA B;2;23301;CONSUMIDOR FINAL;20000000001;21% 0005;84,3;17,7;0;0;0;0;0;0;102
1;10;2017;082-TIQUE - FACTURA B;2;23302;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0;0;0;0;0;0;50
1;10;2017;082-TIQUE - FACTURA B;2;23303;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0;0;0;0;0;0;45
1;10;2017;082-TIQUE - FACTURA B;2;23304;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0;0;0;0;0;0;110
1;10;2017;082-TIQUE - FACTURA B;2;23305;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0;0;0;0;0;0;30
1;10;2017;082-TIQUE - FACTURA B;2;23306;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0;0;0;0;0;0;100
1;10;2017;082-TIQUE - FACTURA B;2;23307;CONSUMIDOR FINAL;20000000001;21% 0005;70,25;14,75;0;0;0;0;0;0;85
1;10;2017;082-TIQUE - FACTURA B;2;23308;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0;0;0;0;0;0;50
1;10;2017;082-TIQUE - FACTURA B;2;23309;CONSUMIDOR FINAL;20000000001;21% 0005;154,55;32,45;0;0;0;0;0;0;187
1;10;2017;082-TIQUE - FACTURA B;2;23310;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0;0;0;0;0;0;30
1;10;2017;082-TIQUE - FACTURA B;2;23311;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0;0;0;0;0;0;80
1;10;2017;082-TIQUE - FACTURA B;2;23312;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0;0;0;0;0;0;70
1;10;2017;082-TIQUE - FACTURA B;2;23314;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0;0;0;0;0;0;130
1;10;2017;082-TIQUE - FACTURA B;2;23315;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0;0;0;0;0;0;90
1;10;2017;082-TIQUE - FACTURA B;2;23316;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0;0;0;0;0;0;45
1;10;2017;082-TIQUE - FACTURA B;2;23317;CONSUMIDOR FINAL;20000000001;21% 0005;31,61;6,64;0;0;0;0;0;0;38,25
1;10;2017;082-TIQUE - FACTURA B;2;23318;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0;0;0;0;0;0;45
1;10;2017;082-TIQUE - FACTURA B;2;23319;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0;0;0;0;0;0;110
1;10;2017;082-TIQUE - FACTURA B;2;23320;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0;0;0;0;0;0;120
1;10;2017;082-TIQUE - FACTURA B;2;23321;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0;0;0;0;0;0;70
1;10;2017;082-TIQUE - FACTURA B;2;23322;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0;0;0;0;0;0;40
1;10;2017;082-TIQUE - FACTURA B;2;23323;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0;0;0;0;0;0;65
