02/01/2017;CUPONES PRISMA 000000023249337 Nro:00082038;0;1642,5;23898,6
02/01/2017;GESTION PAGO;0;1112,51;25011,11
02/01/2017;MOVIM. ENTRE CUENTAS CAP236 000372 5;400,18;0;24610,93
03/01/2017;CUPONES PRISMA 000000023249337 Nro:00073386;0;1414,36;26025,29
03/01/2017;LEY NRO 25.413 SOBRE CREDIT;16,52;0;26008,77
03/01/2017;IMP.LEY 25413 02/01/17 00003;2,4;0;26006,37
03/01/2017;PER.INGR.BRUTOS PCIA.SALTA  02/01/17 00001S Nro:00000214;16,42;0;25989,95
03/01/2017;PER.INGR.BRUTOS PCIA.SALTA  02/01/17 00002S Nro:00000880;11,12;0;25978,83
03/01/2017;COM MANT MENS LIBRETON 12/16 170000081;87;0;25891,83
03/01/2017;IVA TASA GENERAL;18,27;0;25873,56
04/01/2017;CUPONES ARGEN./MASTERCARD 000000018338234 Nro:00002184;0;120;25993,56
04/01/2017;CUPONES PRISMA 000000023249337 Nro:00090609;0;4429,18;30422,74
04/01/2017;IMP.LEY 25413 03/01/17 00007;0,77;0;30421,97
04/01/2017;LEY NRO 25.413 SOBRE CREDIT;8,48;0;30413,49
04/01/2017;PER.INGR.BRUTOS PCIA.SALTA  03/01/17 00001S Nro:00000214;14,14;0;30399,35
05/01/2017;IMP.LEY 25413 04/01/17 00005;0,08;0;30399,27
05/01/2017;LEY NRO 25.413 SOBRE CREDIT;27,29;0;30371,98
05/01/2017;PER.INGR.BRUTOS PCIA.SALTA  04/01/17 00001S Nro:00000213;1,2;0;30370,78
05/01/2017;PER.INGR.BRUTOS PCIA.SALTA  04/01/17 00002S Nro:00000214;44,29;0;30326,49
06/01/2017;IMP.LEY 25413 05/01/17 00004;0,26;0;30326,23
10/01/2017;CUPONES ARGEN./MASTERCARD 000000018338234 Nro:00002199;0;642,36;30968,59
11/01/2017;LEY NRO 25.413 SOBRE CREDIT;3,85;0;30964,74
11/01/2017;PER.INGR.BRUTOS PCIA.SALTA  10/01/17 00001S Nro:00000213;6,42;0;30958,32
12/01/2017;GESTION PAGO;0;1515,49;32473,81
12/01/2017;IMP.LEY 25413 11/01/17 00002;0,03;0;32473,78
12/01/2017;TR.NE5536565 TARJETA NARANJA S;0;354,5;32828,28
13/01/2017;PER.INGR.BRUTOS PCIA.SALTA  12/01/17 00001S Nro:00000880;15,15;0;32813,13
13/01/2017;PER.INGR.BRUTOS PCIA.SALTA  12/01/17 00003S Nro:00000983;3,54;0;32809,59
13/01/2017;LEY NRO 25.413 SOBRE CREDIT;11,21;0;32798,38
16/01/2017;CUPONES PRISMA 000000023249337 Nro:00070369;0;1105,5;33903,88
16/01/2017;IMP.LEY 25413 13/01/17 00001;0,11;0;33903,77
16/01/2017;DEBITO DIRECTO;1929,49;0;31974,28
17/01/2017;CUPONES PRISMA 000000023249337 Nro:00073182;0;294,56;32268,84
17/01/2017;IMP.LEY 25413 16/01/17 00003;11,57;0;32257,27
17/01/2017;LEY NRO 25.413 SOBRE CREDIT;6,63;0;32250,64
17/01/2017;PER.INGR.BRUTOS PCIA.SALTA  16/01/17 00001S Nro:00000214;11,05;0;32239,59
17/01/2017;MOVIM. ENTRE CUENTAS CAP236 000372 5;20000;0;12239,59
18/01/2017;CUPONES PRISMA 000000023249337 Nro:00090844;0;1048,42;13288,01
18/01/2017;CUPONES PRISMA 000000023249337 Nro:00963925;468,27;0;12819,74
18/01/2017;LEY NRO 25.413 SOBRE CREDIT;1,76;0;12817,98
18/01/2017;IMP.LEY 25413 17/01/17 00004;120,06;0;12697,92
18/01/2017;PER.INGR.BRUTOS PCIA.SALTA  17/01/17 00001S Nro:00000214;2,94;0;12694,98
18/01/2017;MOVIM. ENTRE CUENTAS CCP087 307759 6;3573;0;9121,98
18/01/2017;MOVIM. ENTRE CUENTAS CAP236 000372 5;9000;0;121,98
19/01/2017;LEY NRO 25.413 SOBRE CREDIT;0;2,8;124,78
19/01/2017;PER.INGR.BRUTOS PCIA.SALTA  18/01/17 00001S Nro:00000214;10,48;0;114,3
19/01/2017;LEY NRO 25.413 SOBRE CREDIT;6,29;0;108,01
19/01/2017;IMP.LEY 25413 18/01/17 00005;54,01;0;54
20/01/2017;IMP.LEY 25413 19/01/17 00002;0,06;0;53,94
23/01/2017;CUPONES PRISMA 000000023249337 Nro:00971162;8,47;0;45,47
24/01/2017;CUPONES PRISMA 000000023249337 Nro:00068112;0;441,84;487,31
24/01/2017;LEY NRO 25.413 SOBRE CREDIT;0;0,05;487,36
25/01/2017;LEY NRO 25.413 SOBRE CREDIT;2,65;0;484,71
25/01/2017;PER.INGR.BRUTOS PCIA.SALTA  24/01/17 00001S Nro:00000214;4,41;0;480,3
26/01/2017;CUPONES PRISMA 000000023249337 Nro:00069555;0;923,44;1403,74
26/01/2017;CUPONES PRISMA 000000023249337 Nro:00069554;0;293,24;1696,98
26/01/2017;IMP.LEY 25413 25/01/17 00002;0,02;0;1696,96
27/01/2017;LEY NRO 25.413 SOBRE CREDIT;7,29;0;1689,67
27/01/2017;PER.INGR.BRUTOS PCIA.SALTA  26/01/17 00002S Nro:00000214;2,93;0;1686,74
27/01/2017;PER.INGR.BRUTOS PCIA.SALTA  26/01/17 00001S Nro:00000214;9,23;0;1677,51
30/01/2017;IMP.LEY 25413 27/01/17 00002;0,06;0;1677,45
31/01/2017;CUPONES PRISMA 000000023249337 Nro:00067419;0;1302,64;2980,09
