01/03/2017;EXTRACCION CAJERO AUTOMATICO;1000;;46,3
03/03/2017;CR TRANSF $ MISMA TITUL MD;;15000;15046,3
06/03/2017;EXTRACCION CAJERO AUTOMATICO;1000;;14046,3
07/03/2017;RETIRO CAJ.AH. Suc.:114;2000;;12046,3
07/03/2017;COMISION CAJERO AUT. BANELCO OTRO BCOÿÿÿ;22,1;;12024,2
07/03/2017;  DEBITO FISCAL IVA BASICO;4,64;;12019,56
10/03/2017;RETIRO CAJ.AH. Suc.:114;1000;;11019,56
13/03/2017;DB COMPENSACION AUTOM. DE FONDOS;1868,09;;9151,47
14/03/2017;EXTRACCION CAJERO AUTOMATICO;1000;;8151,47
15/03/2017;CR TRANSF $ MISMA TITUL MD;;2000;10151,47
16/03/2017;RETIRO CAJ.AH.;1000;;9151,47
17/03/2017;RETIRO CAJ.AH. Suc.:114;1000;;8151,47
21/03/2017;RETIRO CAJ.AH. Suc.:114;3000;;5151,47
27/03/2017;EXTRACCION CAJERO AUTOMATICO;2000;;3151,47
30/03/2017;COMISION MANT. TARJETA DEBITO ADICIONAL;9,1;;3142,37
30/03/2017;  DEBITO FISCAL IVA BASICO;1,91;;3140,46
31/03/2017;RETIRO CAJ.AH. Suc.:771;3000;;140,46
31/03/2017;CR TRANSF $ MISMA TITUL MD;;17000;17140,46
31/03/2017;CAPITALIZACION AH;;3,03;17143,49
