D¡a ;Mes ;Anio;Fc;Pto. Vta;Nro Compr.;Nombre del Cliente;CUIT;Alicuota (IVA);Neto ;IVA;IVA Percep;IIBB Percep;Act Vs Percep;Imp Internos;No Gravados;Exentos ;Total
1;12;2017;082-TIQUE - FACTURA B;2;26737;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0;0;0;0;0;0;45
1;12;2017;082-TIQUE - FACTURA B;2;26738;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0;0;0;0;0;0;35
1;12;2017;082-TIQUE - FACTURA B;2;26739;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0;0;0;0;0;0;50
1;12;2017;082-TIQUE - FACTURA B;2;26740;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0;0;0;0;0;0;130
1;12;2017;082-TIQUE - FACTURA B;2;26741;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0;0;0;0;0;0;65
1;12;2017;082-TIQUE - FACTURA B;2;26742;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0;0;0;0;0;0;80
1;12;2017;082-TIQUE - FACTURA B;2;26743;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0;0;0;0;0;0;30
1;12;2017;082-TIQUE - FACTURA B;2;26744;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0;0;0;0;0;0;45
1;12;2017;082-TIQUE - FACTURA B;2;26745;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0;0;0;0;0;0;55
1;12;2017;082-TIQUE - FACTURA B;2;26746;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0;0;0;0;0;0;120
1;12;2017;082-TIQUE - FACTURA B;2;26747;CONSUMIDOR FINAL;20000000001;21% 0005;16,53;3,47;0;0;0;0;0;0;20
1;12;2017;082-TIQUE - FACTURA B;2;26748;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0;0;0;0;0;0;35
1;12;2017;082-TIQUE - FACTURA B;2;26749;CONSUMIDOR FINAL;20000000001;21% 0005;152,89;32,11;0;0;0;0;0;0;185
1;12;2017;082-TIQUE - FACTURA B;2;26750;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0;0;0;0;0;0;50
1;12;2017;082-TIQUE - FACTURA B;2;26751;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0;0;0;0;0;0;30
1;12;2017;082-TIQUE - FACTURA B;2;26752;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0;0;0;0;0;0;130
1;12;2017;082-TIQUE - FACTURA B;2;26753;CONSUMIDOR FINAL;20000000001;21% 0005;128,1;26,9;0;0;0;0;0;0;155
1;12;2017;082-TIQUE - FACTURA B;2;26754;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0;0;0;0;0;0;55
1;12;2017;082-TIQUE - FACTURA B;2;26755;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0;0;0;0;0;0;50
1;12;2017;082-TIQUE - FACTURA B;2;26756;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0;0;0;0;0;0;120
1;12;2017;082-TIQUE - FACTURA B;2;26757;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0;0;0;0;0;0;100
1;12;2017;082-TIQUE - FACTURA B;2;26758;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0;0;0;0;0;0;110
1;12;2017;082-TIQUE - FACTURA B;2;26759;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0;0;0;0;0;0;40
1;12;2017;082-TIQUE - FACTURA B;2;26760;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0;0;0;0;0;0;55
1;12;2017;082-TIQUE - FACTURA B;2;26761;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0;0;0;0;0;0;40
1;12;2017;082-TIQUE - FACTURA B;2;26762;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0;0;0;0;0;0;45
1;12;2017;082-TIQUE - FACTURA B;2;26763;CONSUMIDOR FINAL;20000000001;21% 0005;20,66;4,34;0;0;0;0;0;0;25
1;12;2017;082-TIQUE - FACTURA B;2;26764;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0;0;0;0;0;0;65
1;12;2017;082-TIQUE - FACTURA B;2;26765;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0;0;0;0;0;0;90
1;12;2017;082-TIQUE - FACTURA B;2;26766;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0;0;0;0;0;0;50
1;12;2017;082-TIQUE - FACTURA B;2;26767;CONSUMIDOR FINAL;20000000001;21% 0005;190,08;39,92;0;0;0;0;0;0;230
1;12;2017;082-TIQUE - FACTURA B;2;26768;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0;0;0;0;0;0;80
1;12;2017;082-TIQUE - FACTURA B;2;26769;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0;0;0;0;0;0;50
